ID,name,dif,time,priority,min.exp,code,urgency
5054,"Создать элемент 'Камни' для локации 9 уровня 2, объект 5",3,3,1,3,2,2
5055,"Создать элемент 'Ландшафт' для локации 9 уровня 2, объект 6",1,3,3,1,3,1
5056,"Создать элемент 'Камни' для локации 9 уровня 2, объект 7",3,3,3,3,2,3
5057,"Создать элемент 'Растительность' для локации 9 уровня 2, объект 8",2,2,1,2,2,1
5058,"Создать элемент 'Растительность' для локации 9 уровня 2, объект 9",2,6,3,2,2,1
5059,"Создать элемент 'Растительность' для локации 9 уровня 2, объект 10",3,3,1,3,2,2
5060,"Создать элемент 'Звук' для локации 9 уровня 2, объект 1",5,15,1,5,5,2
5061,"Создать элемент 'Атаки' для локации 9 уровня 2, объект 2",4,8,3,4,1,1
5062,"Создать элемент 'Атаки' для локации 9 уровня 2, объект 3",1,2,2,1,1,3
5063,"Создать элемент 'Звук' для локации 9 уровня 2, объект 4",5,5,1,5,5,1
5064,"Создать элемент 'Внешний вид' для локации 9 уровня 2, объект 5",1,1,3,1,2,2
5065,"Создать элемент 'Атаки' для локации 9 уровня 2, объект 6",4,12,2,4,1,1
5066,"Создать элемент 'Звук' для локации 9 уровня 2, объект 7",5,15,1,5,5,1
5067,"Создать элемент 'Звук' для локации 9 уровня 2, объект 8",3,3,3,3,5,1
5068,"Создать элемент 'Звук' для локации 9 уровня 2, объект 9",1,2,1,1,5,2
5069,"Создать элемент 'Внешний вид' для локации 9 уровня 2, объект 10",3,6,2,3,2,1
5070,"Создать элемент 'Атаки' для локации 9 уровня 2, объект 1",2,6,2,2,1,1
5071,"Создать элемент 'Атаки' для локации 9 уровня 2, объект 2",3,3,1,3,1,2
5072,"Создать элемент 'Анимации' для локации 9 уровня 2, объект 3",2,6,2,2,2,3
5073,"Создать элемент 'Анимации' для локации 9 уровня 2, объект 4",5,15,3,5,2,1
5074,"Создать элемент 'Внешний вид' для локации 9 уровня 2, объект 5",2,6,2,2,2,1
5075,"Создать элемент 'Анимации' для локации 9 уровня 2, объект 6",4,8,2,4,2,2
5076,"Создать элемент 'Анимации' для локации 9 уровня 2, объект 7",2,6,3,2,2,3
5077,"Создать элемент 'Внешний вид' для локации 9 уровня 2, объект 8",2,2,3,2,2,3
5078,"Создать элемент 'Атаки' для локации 9 уровня 2, объект 9",5,10,1,5,1,3
5079,"Создать элемент 'Внешний вид' для локации 9 уровня 2, объект 10",4,4,3,4,2,3
5080,"Создать элемент 'Тип' для локации 9 уровня 2, объект 1",2,4,2,2,4,2
5081,"Создать элемент 'Количество' для локации 9 уровня 2, объект 2",1,2,1,1,4,1
5082,"Создать элемент 'Тип' для локации 9 уровня 2, объект 3",2,6,2,2,4,3
5083,"Создать элемент 'Тип' для локации 9 уровня 2, объект 4",5,10,3,5,4,2
5084,"Создать элемент 'Тип' для локации 9 уровня 2, объект 5",1,2,1,1,4,2
5085,"Создать элемент 'Тип' для локации 9 уровня 2, объект 6",4,4,3,4,4,2
5086,"Создать элемент 'Количество' для локации 9 уровня 2, объект 7",4,4,2,4,4,2
5087,"Создать элемент 'Тип' для локации 9 уровня 2, объект 8",5,10,1,5,4,3
5088,"Создать элемент 'Тип' для локации 9 уровня 2, объект 9",5,10,1,5,4,2
5089,"Создать элемент 'Количество' для локации 9 уровня 2, объект 10",1,1,2,1,4,3
5090,"Создать элемент 'Саундтрек' для локации 9 уровня 2, объект 1",5,5,2,5,5,3
5091,"Создать элемент 'Окружение' для локации 9 уровня 2, объект 2",4,12,3,4,5,3
5092,"Создать элемент 'Окружение' для локации 9 уровня 2, объект 3",5,10,1,5,5,3
5093,"Создать элемент 'Саундтрек' для локации 9 уровня 2, объект 4",4,8,2,4,5,1
5094,"Создать элемент 'Окружение' для локации 9 уровня 2, объект 5",5,10,3,5,5,1
5095,"Создать элемент 'Саундтрек' для локации 9 уровня 2, объект 6",3,9,3,3,5,3
5096,"Создать элемент 'Окружение' для локации 9 уровня 2, объект 7",2,4,2,2,5,3
5097,"Создать элемент 'Саундтрек' для локации 9 уровня 2, объект 8",1,2,3,1,5,2
5098,"Создать элемент 'Саундтрек' для локации 9 уровня 2, объект 9",4,8,3,4,5,2
5099,"Создать элемент 'Саундтрек' для локации 9 уровня 2, объект 10",4,8,1,4,5,2
5100,"Создать элемент 'Препятствия' для локации 9 уровня 3, объект 1",2,4,2,2,2,2
5101,"Создать элемент 'Камни' для локации 9 уровня 3, объект 2",2,2,3,2,2,3
5102,"Создать элемент 'Ландшафт' для локации 9 уровня 3, объект 3",5,15,2,5,3,2
5103,"Создать элемент 'Камни' для локации 9 уровня 3, объект 4",1,2,1,1,2,1
5104,"Создать элемент 'Ландшафт' для локации 9 уровня 3, объект 5",1,3,1,1,3,2
5105,"Создать элемент 'Ландшафт' для локации 9 уровня 3, объект 6",3,6,2,3,3,1
5106,"Создать элемент 'Камни' для локации 9 уровня 3, объект 7",2,2,1,2,2,2
5107,"Создать элемент 'Растительность' для локации 9 уровня 3, объект 8",4,8,3,4,2,3
5108,"Создать элемент 'Ландшафт' для локации 9 уровня 3, объект 9",2,4,3,2,3,3
5109,"Создать элемент 'Растительность' для локации 9 уровня 3, объект 10",3,9,1,3,2,2
5110,"Создать элемент 'Внешний вид' для локации 9 уровня 3, объект 1",3,6,1,3,2,2
5111,"Создать элемент 'Анимации' для локации 9 уровня 3, объект 2",1,2,2,1,2,1
5112,"Создать элемент 'Атаки' для локации 9 уровня 3, объект 3",1,2,3,1,1,2
5113,"Создать элемент 'Анимации' для локации 9 уровня 3, объект 4",3,9,3,3,2,1
5114,"Создать элемент 'Звук' для локации 9 уровня 3, объект 5",5,5,3,5,5,1
